MovieID,Title,Year,Genre,Director,Cast,Language,Country,Runtime(min),Rating,Votes,Budget(million$),Revenue(million$),Keywords,Overview,Popularity
MV2144,The Origins of Memoria,2013,Sci-Fi|Comedy|Thriller,David Fincher,Timothée Chalamet|Meryl Streep|Tom Hardy|Margot Robbie,Japanese,Italy,167,8.4,492544,259.3,1842.9,redemption|friendship|power|family|survival,A sci-fi film directed by David Fincher featuring Timothée Chalamet.,8.67
MV2145,The Horizon of Tár,1998,Biography,Federico Fellini,Dustin Hoffman|Andrew Garfield|Paul Mescal,Japanese,France,151,6.1,2121921,39.3,122.9,discovery|war|identity|friendship,A biography film directed by Federico Fellini featuring Dustin Hoffman.,75.49
MV2146,Judas and the Black Messiah: Awakening,2012,Comedy|Romance,Clint Eastwood,Emma Stone|Jennifer Lawrence|Jack Nicholson|Al Pacino|Austin Butler,Hindi,Italy,105,6.0,9808,22.3,61.0,friendship|justice|time travel,A comedy film directed by Clint Eastwood featuring Emma Stone.,8.45
MV2147,The Shawshank Redemption: Rising,1983,Animation|History,Wong Kar-wai,Christian Bale|Idris Elba|Jennifer Lawrence|Jake Gyllenhaal|Cate Blanchett,English,Australia,98,4.8,1697604,342.9,2490.0,supernatural|sacrifice|danger|time travel,A animation film directed by Wong Kar-wai featuring Christian Bale.,68.37
MV2148,Gladiator: Spark,1997,Sci-Fi|Action|Musical,Tim Burton,Daniel Craig|Jessica Chastain|Matt Damon|Tom Hanks|Denzel Washington,German,South Korea,189,9.0,430663,308.5,,ambition|sacrifice|discovery,A sci-fi film directed by Tim Burton featuring Daniel Craig.,95.62
MV2149,Women Talking: Order,2002,Action|Drama|History,Wong Kar-wai,Jennifer Lawrence|Leonardo DiCaprio|Scarlett Johansson,Korean,UK,181,4.2,1067692,266.8,464.7,betrayal|danger|discovery|based on true story|identity|ambition,A action film directed by Wong Kar-wai featuring Jennifer Lawrence.,96.23
MV2150,The Rising of Ford,2024,Adventure|Romance|Comedy,Bong Joon-ho,Timothée Chalamet|Al Pacino|Michael Fassbender,German,Canada,190,6.8,1096839,58.2,434.9,power|survival|friendship,A adventure film directed by Bong Joon-ho featuring Timothée Chalamet.,83.98
MV2151,Promising Young Woman: Prophecy,2014,Drama|Fantasy,Bong Joon-ho,Mark Ruffalo|Christian Bale|Austin Butler|Jennifer Lawrence|Denzel Washington,Japanese,India,157,7.6,1833142,75.5,460.7,conspiracy|coming of age|discovery|ambition|betrayal|escape,A drama film directed by Bong Joon-ho featuring Mark Ruffalo.,23.73
MV2152,The Uprising of Causeway,1993,Animation|Sci-Fi,Christopher Nolan,Joaquin Phoenix|Dustin Hoffman|Natalie Portman|Meryl Streep,Italian,Canada,130,7.3,2246988,,12.4,dystopia|mystery|escape|love|corruption,A animation film directed by Christopher Nolan featuring Joaquin Phoenix.,97.34
MV2153,1917: Beyond,2020,Sci-Fi|Fantasy,Christopher Nolan,Lupita Nyong'o|Emma Stone|Charlize Theron|Joaquin Phoenix|Timothée Chalamet,German,USA,199,5.8,344461,279.2,271.0,ambition|power|family,A sci-fi film directed by Christopher Nolan featuring Lupita Nyong'o.,39.55
MV2154,The Banshees of Inisherin: Uprising,1988,Horror|Crime,Wes Anderson,Ana de Armas|Charlize Theron|Denzel Washington,Korean,Italy,178,6.1,1411821,56.0,136.0,sacrifice|coming of age|freedom|supernatural,A horror film directed by Wes Anderson featuring Ana de Armas.,94.58
MV2155,The Irishman: Uprising,2000,Musical|Thriller,Ron Howard,Andrew Garfield|Charlize Theron|Morgan Freeman|Benedict Cumberbatch,French,France,118,9.2,2311261,290.5,1025.1,survival|heist|sacrifice,A musical film directed by Ron Howard featuring Andrew Garfield.,80.74
MV2156,There Will Be Blood: Reign,1997,Mystery|Biography|Sci-Fi,Alfonso Cuaron,Emma Stone|Al Pacino|Michael Fassbender,Hindi,Japan,88,4.8,940819,233.0,678.9,freedom|revenge|love,A mystery film directed by Alfonso Cuaron featuring Emma Stone.,56.47
MV2157,The Dark Knight: Spark,2000,Musical|Horror,Denis Villeneuve,Paul Mescal|Benedict Cumberbatch|Cate Blanchett|Jake Gyllenhaal|Denzel Washington,Hindi,Germany,,5.8,1193525,146.6,396.5,supernatural|betrayal|revenge|friendship|love|ambition,A musical film directed by Denis Villeneuve featuring Paul Mescal.,36.06
MV2158,Judas and the Black Messiah: Origins,2011,Animation|Thriller|Musical,James Cameron,Amy Adams|Jack Nicholson|Jessica Chastain|Charlize Theron|Denzel Washington,Korean,South Korea,204,4.2,430537,249.5,1252.5,survival|based on true story|loss|love|mystery|redemption,A animation film directed by James Cameron featuring Amy Adams.,98.56
MV2159,The Godfather: Origins,2021,Thriller|Sci-Fi,Stanley Kubrick,Brad Pitt|Gene Hackman|Amy Adams|Tom Hanks,Korean,UK,131,6.6,2321813,189.6,1124.3,love|escape|mystery,A thriller film directed by Stanley Kubrick featuring Brad Pitt.,93.05
MV2160,The Destiny of Glass,1995,Horror|Biography,Clint Eastwood,Joaquin Phoenix|Charlize Theron|Benedict Cumberbatch|Al Pacino,English,South Korea,139,8.9,2116037,39.7,113.0,redemption|justice|coming of age|supernatural|war,A horror film directed by Clint Eastwood featuring Joaquin Phoenix.,11.68
MV2161,Braveheart: Eclipse,2014,Fantasy|Biography|Comedy,David Fincher,Viola Davis|Jake Gyllenhaal|Jack Nicholson|Robert De Niro|Emma Stone,Italian,UK,,,2182128,110.9,670.9,freedom|revenge|family,A fantasy film directed by David Fincher featuring Viola Davis.,38.28
MV2162,Judas and the Black Messiah: Rising,2000,Drama|Fantasy|Romance,Wes Anderson,Florence Pugh|Adam Driver|Christian Bale|Natalie Portman|Lupita Nyong'o,Japanese,Australia,137,8.0,1070444,231.7,878.0,mystery|love|betrayal|escape|power|based on true story,A drama film directed by Wes Anderson featuring Florence Pugh.,44.24
MV2163,There Will Be Blood: Eclipse,2003,Crime|Thriller|Animation,Clint Eastwood,Christian Bale|Mark Ruffalo|Paul Mescal,Spanish,Australia,142,6.9,2347039,211.3,201.1,dystopia|discovery|justice|survival|loss,A crime film directed by Clint Eastwood featuring Christian Bale.,68.19
MV2164,The Banshees of Inisherin: Spark,2005,Romance|Musical|Sci-Fi,Peter Jackson,Morgan Freeman|Viola Davis|Daniel Craig|Leonardo DiCaprio,English,Japan,93,9.3,713507,106.8,160.5,sacrifice|danger|justice|corruption|friendship|dystopia,A romance film directed by Peter Jackson featuring Morgan Freeman.,89.17
MV2165,The Legacy of Interstellar,1987,Romance|Sci-Fi|Animation,Steven Spielberg,Al Pacino|Ryan Gosling|Adam Driver|Zendaya|Morgan Freeman,Italian,USA,107,9.0,117848,21.0,118.1,freedom|sacrifice|conspiracy,A romance film directed by Steven Spielberg featuring Al Pacino.,4.21
MV2166,The Origins of Minari,1986,Mystery,Wes Anderson,Zendaya|Daniel Craig|Al Pacino,Spanish,UK,173,8.9,1469217,169.0,1147.7,justice|power|time travel|betrayal|conspiracy|ambition,A mystery film directed by Wes Anderson featuring Zendaya.,71.45
MV2167,Promising Young Woman: Beyond,2012,Musical|Drama,Bong Joon-ho,Brad Pitt|Adam Driver|Michael Fassbender|Austin Butler|Ana de Armas,French,Italy,166,8.1,461583,242.7,754.6,heist|identity|survival|based on true story|supernatural|danger,A musical film directed by Bong Joon-ho featuring Brad Pitt.,98.59
MV2168,The Infinity of No,2006,Action|Horror|Crime,Wong Kar-wai,Jennifer Lawrence|Matt Damon|Lupita Nyong'o|Cate Blanchett,Korean,South Korea,160,6.3,789024,66.4,153.3,survival|ambition|family|justice|loss,A action film directed by Wong Kar-wai featuring Jennifer Lawrence.,61.09
MV2169,The Banshees of Inisherin: Void,1999,History|Biography|Fantasy,Wong Kar-wai,Daniel Craig|Zendaya|Andrew Garfield|Joaquin Phoenix,Mandarin,India,204,7.5,1713754,259.1,247.9,mystery|love|justice|betrayal|sacrifice|time travel,A history film directed by Wong Kar-wai featuring Daniel Craig.,6.04
MV2170,The Rising of Pulp,2016,Drama|Sci-Fi|Romance,James Cameron,Leonardo DiCaprio|Matt Damon|Scarlett Johansson,,Japan,178,7.2,42865,39.6,130.9,coming of age|discovery|survival,A drama film directed by James Cameron featuring Leonardo DiCaprio.,57.5
MV2171,Schindler's List: Void,2022,Thriller|Biography,Guillermo del Toro,Lupita Nyong'o|Morgan Freeman|Amy Adams,Korean,USA,180,5.0,1750774,165.2,865.2,sacrifice|freedom|justice|loss|discovery,A thriller film directed by Guillermo del Toro featuring Lupita Nyong'o.,73.41
MV2172,The Legacy of Whiplash,1982,History,John Ford,Florence Pugh|Emma Stone|Tom Hanks,Korean,France,153,8.2,731290,248.6,657.7,redemption|supernatural|corruption|family|heist|mystery,A history film directed by John Ford featuring Florence Pugh.,78.92
MV2173,Spencer: Horizon,2014,Mystery,Federico Fellini,Daniel Craig|Benedict Cumberbatch|Ana de Armas|Gene Hackman,German,France,92,7.1,839318,321.5,2492.2,conspiracy|war|time travel,A mystery film directed by Federico Fellini featuring Daniel Craig.,93.08
MV2174,The Matrix: Destiny,2005,Sci-Fi|Musical,Denis Villeneuve,Jack Nicholson|Al Pacino|Joaquin Phoenix|Florence Pugh,Spanish,Australia,93,7.6,665232,145.5,994.9,corruption|revenge|redemption|heist|sacrifice,A sci-fi film directed by Denis Villeneuve featuring Jack Nicholson.,61.5
MV2175,Everything Everywhere All at Once: Phantom,2003,Horror,Stanley Kubrick,Jake Gyllenhaal|Gene Hackman|Natalie Portman|Morgan Freeman|Idris Elba,Italian,France,189,9.2,1385214,145.7,975.4,love|dystopia|based on true story|supernatural|mystery,A horror film directed by Stanley Kubrick featuring Jake Gyllenhaal.,6.4
MV2176,Tenet: Infinity,2005,Comedy|Romance,Jean-Luc Godard,Tom Hardy|Paul Mescal|Denzel Washington|Cate Blanchett|Ana de Armas,Italian,France,204,5.3,2109832,314.9,2299.3,corruption|war|friendship,A comedy film directed by Jean-Luc Godard featuring Tom Hardy.,59.12
MV2177,The Chaos of Promising,2002,Sci-Fi|History,Bong Joon-ho,Ana de Armas|Christian Bale|Scarlett Johansson,German,UK,158,7.6,2364714,233.6,112.7,escape|power|danger|friendship,A sci-fi film directed by Bong Joon-ho featuring Ana de Armas.,58.46
MV2178,Spencer: Eclipse,2006,Drama|Fantasy,Wong Kar-wai,Paul Mescal|Adam Driver|Benedict Cumberbatch,Italian,USA,83,7.9,2444687,297.9,1689.2,supernatural|loss|freedom|ambition|redemption,A drama film directed by Wong Kar-wai featuring Paul Mescal.,15.02
MV2179,Birdman: Fallen,2017,Sci-Fi,Ingmar Bergman,Matt Damon|Daniel Craig|Tom Hardy,French,France,192,4.2,1606837,38.0,238.2,identity|love|conspiracy|ambition,A sci-fi film directed by Ingmar Bergman featuring Matt Damon.,49.78
MV2180,Parasite: Void,1994,Fantasy|Thriller|Adventure,Sofia Coppola,Cate Blanchett|Christian Bale|Leonardo DiCaprio,,Germany,197,6.4,923073,155.6,1178.0,time travel|freedom|mystery|power,A fantasy film directed by Sofia Coppola featuring Cate Blanchett.,77.66
MV2181,The Returns of Mank,2017,Fantasy|Action|Horror,Guillermo del Toro,Jennifer Lawrence|Zendaya|Tom Hardy|Jake Gyllenhaal|Daniel Craig,German,India,197,4.2,1094202,137.5,518.3,survival|loss|friendship|supernatural,A fantasy film directed by Guillermo del Toro featuring Jennifer Lawrence.,60.1
MV2182,The Departed: Reign,2011,Thriller|Fantasy|Mystery,Steven Spielberg,Austin Butler|Ana de Armas|Adam Driver|Paul Mescal,French,USA,116,5.8,397443,48.7,235.8,identity|dystopia|family|corruption,A thriller film directed by Steven Spielberg featuring Austin Butler.,27.94
MV2183,Promising Young Woman: Origins,1980,Biography,Wes Anderson,Matt Damon|Jennifer Lawrence|Denzel Washington|Timothée Chalamet,English,USA,81,4.4,2433306,235.4,1821.9,freedom|redemption|ambition,A biography film directed by Wes Anderson featuring Matt Damon.,51.14
MV2184,The Destiny of No,1998,History,Guillermo del Toro,Ryan Gosling|Anya Taylor-Joy|Dustin Hoffman|Meryl Streep|Andrew Garfield,Japanese,UK,128,4.6,2228717,112.0,529.7,survival|ambition|mystery|family|war|redemption,A history film directed by Guillermo del Toro featuring Ryan Gosling.,95.95
MV2185,The Untold of There,2002,Drama|Musical|History,Wong Kar-wai,Jack Nicholson|Meryl Streep|Jake Gyllenhaal|Charlize Theron|Denzel Washington,Japanese,USA,150,4.9,2422844,99.7,663.8,escape|freedom|discovery|supernatural|dystopia,A drama film directed by Wong Kar-wai featuring Jack Nicholson.,59.37
MV2186,Spencer: Phantom,2006,Sci-Fi|History,Tim Burton,Dustin Hoffman|Jessica Chastain|Christian Bale,Mandarin,Canada,156,8.9,298936,313.1,1977.1,revenge|time travel|redemption|escape|discovery,A sci-fi film directed by Tim Burton featuring Dustin Hoffman.,81.99
MV2187,The Revolution of No,2013,Adventure,David Fincher,Viola Davis|Christian Bale|Anya Taylor-Joy|Gene Hackman,Korean,Canada,189,7.9,757486,135.3,438.4,revenge|sacrifice|war|justice,A adventure film directed by David Fincher featuring Viola Davis.,93.41
MV2188,There Will Be Blood: Awakening,2010,Sci-Fi|Action|Horror,Clint Eastwood,Michael Fassbender|Saoirse Ronan|Zendaya|Cate Blanchett,Spanish,Australia,109,,955912,21.6,32.4,corruption|based on true story|freedom|friendship|love|justice,A sci-fi film directed by Clint Eastwood featuring Michael Fassbender.,50.84
MV2189,The Rising of Licorice,2011,Animation|Drama|Crime,Jean-Luc Godard,Christian Bale|Margot Robbie|Denzel Washington|Florence Pugh|Gene Hackman,Spanish,Germany,157,5.9,1952755,23.4,173.4,escape|dystopia|identity|sacrifice|friendship,A animation film directed by Jean-Luc Godard featuring Christian Bale.,70.1
MV2190,The Destiny of Once,1999,Mystery|Biography,Federico Fellini,Paul Mescal|Morgan Freeman|Jennifer Lawrence|Scarlett Johansson|Lupita Nyong'o,English,UK,208,6.0,438165,266.9,291.8,corruption|supernatural|identity,A mystery film directed by Federico Fellini featuring Paul Mescal.,48.16
MV2191,The Spark of The,2006,Action|Mystery,Bong Joon-ho,Gene Hackman|Lupita Nyong'o|Paul Mescal,English,Canada,126,6.8,879784,347.4,2403.3,friendship|identity|corruption|conspiracy,A action film directed by Bong Joon-ho featuring Gene Hackman.,6.99
MV2192,The Horizon of Causeway,2002,Thriller|Fantasy,Denis Villeneuve,Paul Mescal|Anya Taylor-Joy|Morgan Freeman,Korean,Japan,167,4.8,1347469,158.8,462.2,corruption|supernatural|sacrifice|ambition|time travel,A thriller film directed by Denis Villeneuve featuring Paul Mescal.,14.21
MV2193,Birdman: Chronicles,2023,History|Comedy|Animation,Martin Scorsese,Matt Damon|Gene Hackman|Austin Butler|Jessica Chastain,Spanish,Australia,171,7.2,1941675,335.5,748.9,supernatural|based on true story|betrayal|redemption|time travel|sacrifice,A history film directed by Martin Scorsese featuring Matt Damon.,3.43
MV2194,Everything Everywhere All at Once: Void,2024,Sci-Fi,Ang Lee,Anya Taylor-Joy|Jake Gyllenhaal|Matt Damon,Spanish,France,146,4.5,737943,326.7,1863.2,ambition|coming of age|conspiracy|revenge,A sci-fi film directed by Ang Lee featuring Anya Taylor-Joy.,86.84
MV2195,The Nexus of Titane,1986,Horror|Romance|Musical,Bong Joon-ho,Cate Blanchett|Paul Mescal|Al Pacino|Christian Bale,Italian,Australia,210,8.9,1003591,30.9,191.5,mystery|justice|loss,A horror film directed by Bong Joon-ho featuring Cate Blanchett.,23.24
MV2196,The Chronicles of Se7en,2019,Romance,Clint Eastwood,Paul Mescal|Jessica Chastain|Mark Ruffalo|Saoirse Ronan|Natalie Portman,German,Australia,186,7.6,388463,68.9,434.2,love|ambition|identity|betrayal|danger,A romance film directed by Clint Eastwood featuring Paul Mescal.,41.37
MV2197,The Dark Knight: Dominion,2023,History|Musical|Adventure,Ridley Scott,Tom Hanks|Anya Taylor-Joy|Christian Bale,Italian,Australia,187,5.0,1215166,138.9,1039.4,loss|redemption|survival|mystery,A history film directed by Ridley Scott featuring Tom Hanks.,2.63
MV2198,The Matrix: Prophecy,2012,Thriller,David Fincher,Michael Fassbender|Joaquin Phoenix|Denzel Washington|Brad Pitt|Ana de Armas,Japanese,India,147,7.1,379766,152.2,1216.1,time travel|conspiracy|mystery|heist|love,A thriller film directed by David Fincher featuring Michael Fassbender.,23.65
MV2199,Uncut Gems: Awakening,1991,Adventure,Peter Jackson,Jennifer Lawrence|Joaquin Phoenix|Cate Blanchett|Tom Hardy,English,Australia,159,6.5,1587967,54.1,389.1,survival|coming of age|dystopia|war|time travel,A adventure film directed by Peter Jackson featuring Jennifer Lawrence.,1.18
MV2200,The Origins of Black,2022,Comedy,Jean-Luc Godard,Leonardo DiCaprio|Tom Hardy|Lupita Nyong'o|Daniel Craig,English,UK,188,5.4,1408190,70.5,471.3,dystopia|supernatural|loss,A comedy film directed by Jean-Luc Godard featuring Leonardo DiCaprio.,89.23
MV2201,The Dominion of Inception,2014,Horror|Animation,Jean-Luc Godard,Morgan Freeman|Cate Blanchett|Adam Driver,Italian,USA,120,9.0,1149423,54.4,104.9,justice|friendship|supernatural|dystopia,A horror film directed by Jean-Luc Godard featuring Morgan Freeman.,2.38
MV2202,Tár: Nexus,2003,Comedy,Denis Villeneuve,Gene Hackman|Tom Hanks|Charlize Theron|Dustin Hoffman|Adam Driver,German,India,99,5.4,1426300,82.7,166.4,coming of age|war|sacrifice|survival,A comedy film directed by Denis Villeneuve featuring Gene Hackman.,26.22
MV2203,The Silence of the Lambs: Unleashed,2015,Comedy|Romance|Biography,Akira Kurosawa,Amy Adams|Christian Bale|Leonardo DiCaprio|Ana de Armas|Gene Hackman,Mandarin,UK,166,8.3,760158,17.6,84.8,family|war|freedom|loss|danger,A comedy film directed by Akira Kurosawa featuring Amy Adams.,1.35
MV2204,Forrest Gump: Redemption,1983,Fantasy|Thriller,Billy Wilder,Margot Robbie|Denzel Washington|Cate Blanchett,Korean,Canada,150,5.3,1037265,286.6,1604.3,justice|love|supernatural|coming of age,A fantasy film directed by Billy Wilder featuring Margot Robbie.,17.67
MV2205,The Chaos of Black,1998,Action|Biography,Woody Allen,Florence Pugh|Jack Nicholson|Michael Fassbender,Italian,Japan,128,7.3,2483486,93.8,637.0,supernatural|ambition|revenge|redemption|mystery,A action film directed by Woody Allen featuring Florence Pugh.,98.55
MV2206,Ford v Ferrari: Spark,1988,Mystery|Action|Adventure,Alfonso Cuaron,Benedict Cumberbatch|Brad Pitt|Margot Robbie,Mandarin,India,102,5.8,117315,292.9,353.8,redemption|freedom|sacrifice|betrayal,A mystery film directed by Alfonso Cuaron featuring Benedict Cumberbatch.,11.37
MV2207,Saving Private Ryan: Reckoning,2024,Animation,Quentin Tarantino,Idris Elba|Leonardo DiCaprio|Tom Hanks|Jake Gyllenhaal,Japanese,Italy,175,6.9,2115453,241.0,1770.9,corruption|heist|sacrifice|redemption|coming of age|power,A animation film directed by Quentin Tarantino featuring Idris Elba.,78.29
MV2208,The Unleashed of Whiplash,1983,History|Biography,Ron Howard,Natalie Portman|Morgan Freeman|Leonardo DiCaprio|Andrew Garfield,French,Australia,75,5.1,2168440,208.4,,justice|dystopia|family|based on true story,A history film directed by Ron Howard featuring Natalie Portman.,53.81
MV2209,The Chronicles of Spencer,2005,Comedy,Guillermo del Toro,Benedict Cumberbatch|Florence Pugh|Saoirse Ronan|Mark Ruffalo|Scarlett Johansson,German,Germany,149,9.2,216250,76.7,460.4,redemption|loss|sacrifice|ambition|survival|freedom,A comedy film directed by Guillermo del Toro featuring Benedict Cumberbatch.,32.19
